Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias
8138,19,masculino,Tomé,48,68,91
8139,29,femenino,Hualpén,57,16,9
8140,19,prefiero no decirlo,Lota,93,22,15
8141,27,prefiero no decirlo,San Pedro,25,20,30
8142,25,prefiero no decirlo,Arauco,86,47,84
8143,29,prefiero no decirlo,Lota,46,62,13
8144,19,masculino,Tomé,1,39,12
8145,25,masculino,Tomé,3,93,78
8146,24,masculino,Tomé,62,77,19
8147,21,prefiero no decirlo,Lota,34,70,68
8148,20,masculino,Lota,39,54,87
8149,26,femenino,Arauco,48,64,49
8150,23,masculino,Tomé,57,2,49
8151,18,prefiero no decirlo,Hualpén,46,3,74
8152,26,prefiero no decirlo,Coronel,41,6,51
8153,19,masculino,Arauco,81,9,24
8154,18,prefiero no decirlo,Penco,44,79,73
8155,28,femenino,Hualpén,76,90,37
8156,21,femenino,Lota,86,47,35
8157,18,prefiero no decirlo,Penco,15,93,73
8158,20,prefiero no decirlo,San Pedro,49,29,20
8159,22,femenino,Lota,13,20,38
8160,29,prefiero no decirlo,Penco,70,22,57
8161,28,femenino,Concepción,9,75,19
8162,20,prefiero no decirlo,Penco,74,63,89
8163,26,femenino,Lota,47,8,20
8164,28,prefiero no decirlo,Tomé,43,77,78
8165,23,prefiero no decirlo,Arauco,18,32,93
8166,21,femenino,Arauco,64,80,4
8167,21,prefiero no decirlo,San Pedro,49,66,25
8168,24,femenino,Hualpén,53,89,49
8169,23,prefiero no decirlo,Penco,70,87,25
8170,21,prefiero no decirlo,Lota,55,2,57
8171,29,prefiero no decirlo,Lota,63,47,93
8172,29,masculino,Hualpén,81,38,6
8173,24,femenino,Tomé,8,45,94
8174,29,masculino,Concepción,68,23,11
8175,23,masculino,Penco,53,56,61
8176,29,prefiero no decirlo,Coronel,77,56,69
8177,25,masculino,Lota,65,55,65
8178,23,femenino,Penco,31,6,52
8179,28,prefiero no decirlo,Lota,36,60,6
8180,23,masculino,Concepción,34,59,74
8181,29,masculino,Lota,9,45,55
8182,21,masculino,Hualpén,78,46,1
8183,25,masculino,Arauco,42,60,44
8184,18,masculino,Lota,89,47,95
8185,23,masculino,Tomé,93,13,12
8186,28,masculino,Arauco,55,94,75
8187,19,masculino,Penco,16,60,62
8188,21,prefiero no decirlo,Lota,40,15,71
8189,19,prefiero no decirlo,Lota,87,99,49
8190,21,prefiero no decirlo,Tomé,62,76,39
8191,28,prefiero no decirlo,Hualpén,8,84,76
8192,27,femenino,Arauco,57,88,98
8193,28,prefiero no decirlo,Lota,88,52,60
8194,20,prefiero no decirlo,Concepción,78,16,54
8195,23,masculino,Concepción,1,11,81
8196,26,masculino,Hualpén,92,68,98
8197,18,masculino,San Pedro,33,51,2
8198,18,prefiero no decirlo,Hualpén,79,3,80
8199,26,masculino,Penco,5,99,13
8200,23,masculino,Penco,21,58,82
8201,24,prefiero no decirlo,San Pedro,23,65,97
8202,18,prefiero no decirlo,Tomé,55,12,87
8203,29,prefiero no decirlo,Tomé,35,61,40
8204,23,prefiero no decirlo,Arauco,93,66,71
8205,20,femenino,Hualpén,50,81,30
8206,22,masculino,San Pedro,96,86,55
8207,25,femenino,Tomé,43,11,74
8208,18,femenino,Penco,93,33,61
8209,24,prefiero no decirlo,Tomé,34,6,25
8210,29,prefiero no decirlo,Hualpén,62,95,16
8211,29,masculino,San Pedro,63,85,55
8212,22,femenino,Hualpén,22,18,56
8213,18,femenino,Penco,53,33,21
8214,18,prefiero no decirlo,Coronel,96,70,73
8215,28,prefiero no decirlo,Arauco,78,20,54
8216,22,prefiero no decirlo,Lota,30,72,18
8217,23,masculino,Tomé,77,2,15
8218,22,prefiero no decirlo,Hualpén,2,70,89
8219,21,femenino,San Pedro,20,25,26
8220,24,femenino,Concepción,60,74,56
8221,24,prefiero no decirlo,Hualpén,7,94,53
8222,18,femenino,Concepción,31,96,63
8223,29,prefiero no decirlo,San Pedro,46,91,76
8224,23,femenino,Penco,65,37,69
8225,18,prefiero no decirlo,Arauco,4,4,52
8226,28,masculino,Tomé,8,6,36
8227,23,femenino,Lota,79,24,2
8228,26,masculino,Coronel,86,8,47
8229,24,femenino,Lota,88,2,34
8230,24,prefiero no decirlo,Concepción,31,16,85
8231,23,masculino,Arauco,53,53,34
8232,18,femenino,Concepción,9,64,50
8233,18,prefiero no decirlo,Concepción,34,92,98
8234,29,prefiero no decirlo,Hualpén,85,92,61
8235,22,femenino,Arauco,74,72,26
8236,26,femenino,Lota,46,69,61
8237,26,masculino,San Pedro,49,88,4
8238,29,prefiero no decirlo,Arauco,48,32,72
8239,20,masculino,San Pedro,99,12,77
8240,21,prefiero no decirlo,San Pedro,23,80,42
8241,18,prefiero no decirlo,Concepción,72,67,69
8242,18,femenino,Concepción,85,70,22
8243,26,masculino,Penco,32,62,22
8244,22,femenino,Arauco,18,63,94
8245,27,masculino,Tomé,16,41,83
8246,22,prefiero no decirlo,Hualpén,74,67,53
8247,23,femenino,Concepción,13,3,28
8248,24,prefiero no decirlo,Arauco,91,56,65
8249,29,prefiero no decirlo,Concepción,89,49,31
8250,27,prefiero no decirlo,Penco,81,92,19
8251,25,prefiero no decirlo,Hualpén,3,76,47
8252,18,femenino,Hualpén,70,2,78
8253,25,femenino,Lota,63,24,28
8254,27,prefiero no decirlo,Tomé,43,88,10
8255,19,prefiero no decirlo,Penco,96,2,40
8256,22,prefiero no decirlo,Hualpén,35,59,82
8257,29,prefiero no decirlo,Penco,41,68,22
8258,19,masculino,San Pedro,20,10,91
8259,29,femenino,Penco,15,82,6
8260,20,prefiero no decirlo,Concepción,66,24,38
8261,25,femenino,San Pedro,47,72,38
8262,29,prefiero no decirlo,Concepción,80,43,39
8263,29,femenino,Tomé,77,14,47
8264,21,masculino,Lota,33,37,7
8265,18,femenino,Lota,21,80,36
8266,22,masculino,San Pedro,38,7,60
8267,28,prefiero no decirlo,Tomé,12,72,59
8268,29,prefiero no decirlo,San Pedro,82,97,76
8269,18,femenino,Lota,57,8,79
8270,19,masculino,Penco,64,94,87
8271,23,femenino,Penco,70,51,48
8272,19,masculino,San Pedro,78,78,12
8273,25,femenino,Arauco,99,50,60
8274,23,femenino,Tomé,31,85,79
8275,18,prefiero no decirlo,Hualpén,31,40,15
8276,29,prefiero no decirlo,Hualpén,10,90,73
8277,27,femenino,Hualpén,39,78,95
8278,29,femenino,Arauco,2,47,94
8279,18,femenino,Tomé,62,45,93
8280,19,masculino,Hualpén,59,12,66
8281,19,prefiero no decirlo,San Pedro,32,43,92
8282,19,masculino,Coronel,47,96,62
8283,25,femenino,Penco,78,73,32
8284,18,masculino,Tomé,22,23,50
8285,19,femenino,Penco,9,68,4
8286,29,masculino,Lota,21,78,19
8287,23,masculino,Penco,33,59,47
8288,23,femenino,San Pedro,57,73,51
8289,25,masculino,Tomé,21,39,21
8290,29,prefiero no decirlo,Penco,89,58,23
8291,27,masculino,Lota,98,19,42
8292,28,prefiero no decirlo,Penco,10,89,46
8293,26,prefiero no decirlo,Penco,33,22,63
8294,22,femenino,San Pedro,25,86,37
8295,26,femenino,Penco,77,15,2
8296,28,masculino,Concepción,54,46,65
8297,26,prefiero no decirlo,Hualpén,56,3,71
8298,24,femenino,Lota,76,97,44
8299,22,prefiero no decirlo,Tomé,99,32,84
8300,29,femenino,San Pedro,79,81,73
8301,29,prefiero no decirlo,Penco,67,13,57
8302,20,femenino,Arauco,49,77,81
8303,23,masculino,Lota,45,14,80
8304,25,masculino,Concepción,90,26,28
8305,23,masculino,Concepción,34,81,71
8306,22,prefiero no decirlo,Concepción,76,39,79
8307,28,femenino,Tomé,9,23,46
8308,18,femenino,Coronel,15,26,70
8309,27,masculino,Arauco,84,17,24
8310,26,prefiero no decirlo,Coronel,64,89,8
8311,27,femenino,Concepción,24,3,68
8312,24,femenino,Lota,10,75,18
8313,22,masculino,Arauco,39,39,62
8314,23,prefiero no decirlo,Arauco,33,31,27
8315,20,masculino,Hualpén,32,70,2
8316,23,prefiero no decirlo,Lota,44,94,37
8317,23,masculino,Hualpén,83,55,92
8318,18,femenino,Tomé,68,93,66
8319,18,femenino,Concepción,5,47,40
8320,28,prefiero no decirlo,Arauco,88,28,1
8321,19,masculino,Arauco,88,99,25
8322,25,prefiero no decirlo,Hualpén,55,94,44
8323,19,femenino,Hualpén,25,89,17
8324,18,prefiero no decirlo,Concepción,84,79,81
8325,27,prefiero no decirlo,Hualpén,29,32,87
8326,24,masculino,Tomé,23,75,94
8327,29,femenino,Coronel,23,18,49
8328,18,prefiero no decirlo,Hualpén,97,1,24
8329,25,prefiero no decirlo,Coronel,44,51,49
8330,29,femenino,Lota,58,3,49
8331,22,masculino,Penco,8,74,98
8332,26,femenino,Lota,35,89,73
8333,18,masculino,Coronel,51,49,8
8334,22,prefiero no decirlo,Coronel,79,28,85
8335,24,masculino,Hualpén,91,7,19
8336,27,femenino,Tomé,53,76,60
8337,18,femenino,Coronel,73,80,94
8338,25,femenino,Arauco,59,34,80
8339,23,prefiero no decirlo,Hualpén,51,17,8
8340,26,femenino,Penco,1,83,2
8341,22,femenino,Hualpén,13,28,26
8342,29,masculino,Hualpén,34,46,49
8343,27,prefiero no decirlo,Lota,18,5,24
8344,21,prefiero no decirlo,San Pedro,46,18,99
8345,28,femenino,Penco,20,18,1
8346,21,masculino,Arauco,47,38,81
8347,21,prefiero no decirlo,Tomé,37,31,74
8348,26,femenino,Hualpén,94,21,23
8349,23,femenino,Penco,65,3,94
8350,27,prefiero no decirlo,Concepción,41,53,64
8351,26,masculino,Penco,14,8,74
8352,18,masculino,Hualpén,51,44,72
8353,19,femenino,Coronel,82,14,78
8354,22,masculino,Penco,50,15,3
8355,22,femenino,San Pedro,97,76,58
8356,18,prefiero no decirlo,Lota,56,30,20
8357,28,femenino,Arauco,53,44,64
8358,23,prefiero no decirlo,Arauco,88,21,99
8359,23,prefiero no decirlo,Tomé,64,45,32
8360,22,femenino,Tomé,42,14,77
8361,23,masculino,Concepción,11,44,31
8362,29,masculino,Lota,6,27,25
8363,22,femenino,Tomé,93,14,42
8364,22,femenino,Arauco,98,75,73
8365,25,masculino,Coronel,68,67,13
8366,20,masculino,Coronel,24,55,47
8367,18,femenino,Concepción,85,97,98
8368,22,masculino,Coronel,33,60,27
8369,28,femenino,Penco,74,96,19
8370,19,masculino,Lota,51,92,33
8371,24,masculino,Lota,94,92,92
8372,26,masculino,Hualpén,28,98,48
8373,20,femenino,Arauco,92,23,63
8374,27,femenino,Lota,65,93,87
8375,29,masculino,Arauco,9,9,31
8376,29,femenino,Arauco,4,17,92
8377,23,masculino,Concepción,23,44,95
8378,18,femenino,Coronel,59,95,36
8379,28,femenino,Coronel,27,52,72
8380,18,femenino,Lota,76,78,2
8381,22,prefiero no decirlo,Lota,69,4,38
8382,18,masculino,San Pedro,14,50,62
8383,28,prefiero no decirlo,Hualpén,46,61,75
8384,26,femenino,Lota,47,66,21
8385,21,masculino,Concepción,52,19,71
8386,28,masculino,Concepción,45,34,5
8387,20,femenino,Penco,10,20,70
8388,29,prefiero no decirlo,San Pedro,99,99,66
8389,18,masculino,Coronel,48,24,87
8390,20,femenino,Tomé,93,58,39
8391,26,prefiero no decirlo,Hualpén,2,21,37
8392,20,femenino,Tomé,50,69,39
8393,29,prefiero no decirlo,Arauco,50,68,86
8394,26,prefiero no decirlo,San Pedro,1,98,91
8395,24,prefiero no decirlo,Lota,99,83,7
8396,18,masculino,San Pedro,16,40,62
8397,25,masculino,Hualpén,99,53,57
8398,29,prefiero no decirlo,San Pedro,62,2,57
8399,20,femenino,Hualpén,72,46,18
8400,25,masculino,Arauco,31,26,87
8401,20,prefiero no decirlo,Hualpén,99,14,9
8402,20,prefiero no decirlo,Hualpén,47,14,27
8403,29,femenino,Lota,43,46,91
8404,25,masculino,Penco,1,75,5
8405,26,femenino,Arauco,98,18,84
8406,21,masculino,Lota,77,73,52
8407,21,masculino,Arauco,73,96,53
8408,20,prefiero no decirlo,Hualpén,3,20,32
8409,23,prefiero no decirlo,Concepción,59,33,38
8410,19,masculino,Coronel,95,32,21
8411,18,femenino,San Pedro,11,85,19
8412,21,femenino,San Pedro,96,47,23
8413,29,femenino,Tomé,3,73,76
8414,26,femenino,Lota,64,15,19
8415,27,prefiero no decirlo,Arauco,15,14,77
8416,23,femenino,Lota,95,83,82
8417,24,femenino,Tomé,6,24,80
8418,18,femenino,Concepción,63,79,43
8419,21,femenino,Penco,7,34,19
8420,18,femenino,San Pedro,50,3,71
8421,24,masculino,San Pedro,92,40,92
8422,23,femenino,Lota,71,1,68
8423,18,femenino,Concepción,65,22,43
8424,18,prefiero no decirlo,Hualpén,37,58,46
8425,19,masculino,Tomé,38,24,76
8426,25,femenino,Coronel,57,61,81
8427,28,masculino,San Pedro,45,40,64
8428,19,femenino,San Pedro,28,47,4
8429,22,masculino,Hualpén,44,57,45
8430,27,masculino,Penco,26,47,6
8431,21,prefiero no decirlo,Concepción,53,70,97
8432,29,masculino,Concepción,36,99,52
8433,24,prefiero no decirlo,San Pedro,59,89,7
8434,21,femenino,Concepción,89,62,59
8435,20,femenino,Concepción,76,72,37
8436,22,prefiero no decirlo,Hualpén,43,78,46
8437,18,prefiero no decirlo,Concepción,28,93,51
8438,20,femenino,Arauco,93,93,87
8439,18,femenino,Concepción,24,23,11
8440,19,masculino,Tomé,51,41,80
8441,27,masculino,Concepción,60,22,10
8442,26,prefiero no decirlo,Penco,1,41,11
8443,22,masculino,Concepción,23,53,43
8444,19,femenino,Coronel,24,68,89
8445,27,masculino,Hualpén,64,85,51
8446,27,masculino,Concepción,57,52,84
8447,27,masculino,Tomé,55,1,20
8448,24,femenino,Lota,72,99,89
8449,20,prefiero no decirlo,Coronel,44,71,84
8450,28,masculino,San Pedro,17,30,11
8451,27,prefiero no decirlo,Arauco,16,79,97
8452,20,prefiero no decirlo,Arauco,24,89,73
8453,28,prefiero no decirlo,Penco,21,61,68
8454,21,masculino,Arauco,74,41,85
8455,28,masculino,Lota,79,11,56
8456,26,masculino,Lota,37,28,35
8457,18,prefiero no decirlo,Penco,92,95,67
8458,22,femenino,Tomé,87,89,39
8459,18,prefiero no decirlo,Hualpén,95,74,53
8460,28,prefiero no decirlo,Hualpén,29,98,53
8461,29,prefiero no decirlo,Tomé,67,24,64
8462,19,prefiero no decirlo,Hualpén,1,55,31
8463,23,prefiero no decirlo,Lota,47,48,18
8464,19,prefiero no decirlo,Penco,19,93,1
8465,24,prefiero no decirlo,Arauco,48,35,95
8466,21,prefiero no decirlo,Hualpén,76,3,22
8467,26,masculino,Penco,48,21,21
8468,28,masculino,Concepción,24,7,40
8469,27,femenino,Hualpén,48,12,98
8470,19,masculino,San Pedro,19,62,32
8471,26,masculino,Lota,63,26,83
8472,21,prefiero no decirlo,Concepción,21,53,32
8473,29,prefiero no decirlo,San Pedro,9,72,96
8474,22,prefiero no decirlo,Penco,39,2,37
8475,22,masculino,Lota,33,42,89
8476,22,prefiero no decirlo,Concepción,43,69,42
8477,26,femenino,Coronel,33,58,99
8478,21,masculino,Lota,55,38,70
8479,18,masculino,Arauco,99,46,3
8480,28,prefiero no decirlo,Concepción,12,42,39
8481,26,femenino,Hualpén,47,70,17
8482,24,femenino,Arauco,19,1,48
8483,18,prefiero no decirlo,Arauco,86,46,84
8484,25,femenino,San Pedro,91,78,23
8485,27,femenino,Arauco,4,47,24
8486,21,prefiero no decirlo,Arauco,67,14,8
8487,21,femenino,Concepción,13,53,35
8488,19,prefiero no decirlo,Hualpén,14,60,77
8489,29,femenino,Lota,11,83,10
8490,29,prefiero no decirlo,Hualpén,27,95,14
8491,20,prefiero no decirlo,Coronel,78,66,79
8492,18,masculino,Lota,21,16,67
8493,21,femenino,Tomé,89,22,6
8494,23,prefiero no decirlo,Arauco,6,64,6
8495,27,prefiero no decirlo,Coronel,36,9,49
8496,23,prefiero no decirlo,Concepción,15,26,10
8497,19,prefiero no decirlo,Coronel,1,26,18
8498,26,masculino,Concepción,46,93,5
8499,24,prefiero no decirlo,Concepción,93,5,11
8500,28,masculino,Hualpén,35,33,4
8501,26,prefiero no decirlo,Hualpén,42,58,28
8502,27,femenino,Penco,11,72,41
8503,19,masculino,Hualpén,26,85,88
8504,22,femenino,Arauco,68,32,42
8505,20,prefiero no decirlo,San Pedro,38,59,95
8506,21,prefiero no decirlo,Concepción,19,61,85
8507,20,prefiero no decirlo,Hualpén,66,32,73
8508,20,prefiero no decirlo,Lota,2,44,41
8509,26,masculino,Coronel,20,29,20
8510,27,prefiero no decirlo,Lota,22,41,54
8511,28,femenino,Lota,67,19,39
8512,22,femenino,Concepción,98,26,13
8513,22,prefiero no decirlo,Concepción,35,83,69
8514,21,masculino,Tomé,76,13,69
8515,29,femenino,Arauco,69,57,57
8516,23,femenino,Arauco,70,39,53
8517,28,masculino,Coronel,2,11,41
8518,22,prefiero no decirlo,San Pedro,56,5,29
8519,23,masculino,San Pedro,39,55,45
8520,29,prefiero no decirlo,Concepción,12,66,2
8521,23,femenino,Coronel,15,80,22
8522,29,masculino,Tomé,83,82,91
8523,24,prefiero no decirlo,Penco,32,47,50
8524,24,prefiero no decirlo,Lota,16,32,54
8525,29,prefiero no decirlo,Tomé,89,24,83
8526,20,prefiero no decirlo,Arauco,70,74,34
8527,26,masculino,Arauco,3,67,3
8528,29,masculino,Arauco,77,28,66
8529,23,prefiero no decirlo,San Pedro,8,73,36
8530,23,femenino,Coronel,95,34,62
8531,18,masculino,Hualpén,3,4,55
8532,27,femenino,San Pedro,73,9,89
8533,21,masculino,Concepción,75,54,60
8534,20,femenino,Tomé,52,85,43
8535,18,prefiero no decirlo,Coronel,41,17,52
8536,25,femenino,Arauco,39,21,54
8537,22,prefiero no decirlo,Tomé,36,25,77
8538,23,femenino,Penco,34,97,92
8539,27,prefiero no decirlo,Coronel,77,48,89
8540,18,masculino,Concepción,12,43,51
8541,19,masculino,Lota,36,83,26
8542,27,femenino,San Pedro,87,81,84
8543,26,femenino,Penco,80,37,63
8544,23,prefiero no decirlo,Hualpén,70,33,25
8545,18,masculino,Penco,28,4,21
8546,18,masculino,Arauco,90,76,30
8547,21,femenino,Lota,53,51,77
8548,19,femenino,Penco,64,69,38
8549,24,femenino,Coronel,79,28,28
8550,23,masculino,San Pedro,25,86,1
8551,25,masculino,Concepción,98,36,62
8552,20,prefiero no decirlo,Tomé,7,92,11
8553,27,prefiero no decirlo,Concepción,47,45,82
8554,25,prefiero no decirlo,Lota,76,67,60
8555,21,masculino,Tomé,86,38,73
8556,22,femenino,Tomé,75,5,75
8557,23,femenino,Penco,66,56,45
8558,25,femenino,Penco,37,91,76
8559,26,prefiero no decirlo,Penco,97,78,30
8560,19,femenino,Penco,24,16,8
8561,24,masculino,San Pedro,92,31,39
8562,26,femenino,Hualpén,46,45,27
8563,25,masculino,Concepción,24,15,52
8564,25,masculino,Arauco,32,13,50
8565,25,masculino,Arauco,92,4,50
8566,22,masculino,Hualpén,55,24,99
8567,24,femenino,Tomé,14,59,3
8568,24,prefiero no decirlo,San Pedro,73,22,34
8569,21,prefiero no decirlo,Arauco,81,41,16
8570,29,femenino,Penco,22,40,52
8571,26,prefiero no decirlo,San Pedro,37,47,76
8572,25,masculino,Hualpén,36,68,12
8573,26,femenino,Lota,40,37,51
8574,21,prefiero no decirlo,Penco,34,95,67
8575,26,prefiero no decirlo,Coronel,10,25,29
8576,25,masculino,Lota,52,2,31
8577,29,prefiero no decirlo,Hualpén,61,1,22
8578,22,prefiero no decirlo,San Pedro,45,80,7
8579,29,femenino,Hualpén,24,56,85
8580,23,femenino,Concepción,46,96,27
8581,22,masculino,Arauco,86,39,71
8582,24,femenino,Penco,71,80,28
8583,21,prefiero no decirlo,Concepción,3,31,62
8584,25,prefiero no decirlo,Arauco,67,3,27
8585,26,prefiero no decirlo,Coronel,17,36,69
8586,26,femenino,Arauco,90,48,78
8587,26,masculino,Arauco,97,82,1
8588,28,masculino,Concepción,13,1,37
8589,25,masculino,Penco,55,53,41
8590,28,prefiero no decirlo,San Pedro,85,6,26
8591,27,femenino,Coronel,2,19,19
8592,27,masculino,Lota,79,96,21
8593,27,femenino,Lota,85,96,12
8594,20,prefiero no decirlo,Tomé,14,64,97
8595,21,prefiero no decirlo,Arauco,66,88,7
8596,22,femenino,Arauco,63,83,64
8597,29,prefiero no decirlo,Penco,12,93,35
8598,24,masculino,Lota,71,5,61
8599,21,masculino,Lota,20,3,74
8600,20,femenino,Lota,97,67,82
8601,19,femenino,Tomé,60,78,36
8602,29,masculino,Hualpén,85,90,96
8603,22,masculino,Hualpén,13,91,1
8604,22,prefiero no decirlo,Coronel,38,59,88
8605,28,masculino,Coronel,47,50,22
8606,23,prefiero no decirlo,Arauco,98,93,96
8607,26,masculino,Arauco,66,69,59
8608,23,prefiero no decirlo,Hualpén,48,94,52
8609,18,prefiero no decirlo,Concepción,67,37,4
8610,18,prefiero no decirlo,San Pedro,8,31,39
8611,24,femenino,Hualpén,40,78,3
8612,22,prefiero no decirlo,Concepción,57,78,11
8613,23,masculino,San Pedro,39,28,15
8614,24,femenino,Lota,80,76,49
8615,22,femenino,Lota,72,58,62
8616,24,prefiero no decirlo,Hualpén,32,56,88
8617,19,prefiero no decirlo,Hualpén,36,14,50
8618,23,femenino,Lota,25,85,67
8619,22,prefiero no decirlo,Arauco,52,12,34
8620,20,prefiero no decirlo,Lota,31,16,13
8621,18,masculino,Concepción,29,62,31
8622,21,prefiero no decirlo,Arauco,56,10,99
8623,24,masculino,Penco,27,54,35
8624,23,masculino,Coronel,85,62,40
8625,25,prefiero no decirlo,Hualpén,31,36,40
8626,22,femenino,Arauco,52,32,63
8627,25,prefiero no decirlo,Arauco,35,36,38
8628,24,femenino,Hualpén,69,76,72
8629,21,prefiero no decirlo,Hualpén,37,36,80
8630,20,femenino,Penco,40,4,86
8631,21,masculino,San Pedro,52,25,4
8632,28,femenino,San Pedro,1,45,15
8633,24,femenino,Tomé,84,19,85
8634,21,prefiero no decirlo,Tomé,24,16,62
8635,25,masculino,San Pedro,11,72,61
8636,29,masculino,Penco,49,64,61
8637,20,prefiero no decirlo,Concepción,10,6,5
8638,21,masculino,Lota,40,42,9
8639,27,prefiero no decirlo,San Pedro,70,85,46
8640,28,prefiero no decirlo,Lota,86,33,30
8641,21,masculino,Lota,51,34,60
8642,18,masculino,Tomé,1,25,60
8643,24,masculino,Penco,50,91,39
8644,29,femenino,Hualpén,79,8,77
8645,28,prefiero no decirlo,Arauco,46,98,50
8646,26,masculino,Arauco,58,98,94
8647,29,femenino,Concepción,74,78,2
8648,26,masculino,San Pedro,37,36,85
8649,19,femenino,Hualpén,85,96,55
8650,24,prefiero no decirlo,Concepción,32,22,16
8651,29,masculino,Coronel,95,11,17
8652,19,prefiero no decirlo,Arauco,10,93,63
8653,25,femenino,San Pedro,24,19,78
8654,28,masculino,Arauco,69,64,61
8655,26,prefiero no decirlo,San Pedro,38,35,53
8656,21,masculino,Coronel,22,52,88
8657,21,prefiero no decirlo,Arauco,8,47,41
8658,29,prefiero no decirlo,Arauco,78,40,43
8659,22,femenino,Coronel,49,22,53
8660,24,masculino,Lota,20,36,74
8661,24,prefiero no decirlo,Hualpén,37,86,91
8662,24,prefiero no decirlo,Tomé,39,72,16
8663,20,femenino,Lota,65,11,71
8664,22,femenino,Coronel,1,47,41
8665,21,femenino,Lota,52,95,6
8666,23,femenino,San Pedro,2,31,90
8667,19,masculino,Arauco,19,4,6
8668,19,prefiero no decirlo,Coronel,93,41,21
8669,28,femenino,Arauco,2,69,66
8670,28,prefiero no decirlo,Hualpén,55,78,48
8671,28,prefiero no decirlo,Arauco,90,65,86
8672,28,prefiero no decirlo,Lota,25,88,56
8673,21,prefiero no decirlo,Coronel,80,79,99
8674,29,prefiero no decirlo,Concepción,60,58,9
8675,20,masculino,Coronel,96,91,16
8676,25,prefiero no decirlo,Hualpén,41,10,23
8677,26,masculino,Coronel,16,11,66
8678,24,femenino,Concepción,89,84,94
8679,25,masculino,Coronel,85,26,60
8680,24,prefiero no decirlo,Arauco,55,71,63
8681,29,masculino,Concepción,9,33,6
8682,21,masculino,Hualpén,87,49,2
8683,29,prefiero no decirlo,Coronel,59,15,89
8684,18,femenino,Concepción,52,22,57
8685,29,femenino,Concepción,35,13,71
8686,22,masculino,Lota,33,50,84
8687,21,masculino,Concepción,96,92,5
8688,19,prefiero no decirlo,Lota,8,46,6
8689,28,masculino,Arauco,98,14,93
8690,21,femenino,Hualpén,86,82,88
8691,19,masculino,Arauco,61,15,38
8692,24,masculino,Concepción,83,49,69
8693,29,prefiero no decirlo,Hualpén,32,47,86
8694,29,femenino,Coronel,55,24,76
8695,25,femenino,Lota,22,79,73
