Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias,Promedio_Notas,Rango_Edad
9140,21,masculino,San Pedro,2,15,31,16,menor a 25
9141,27,masculino,Arauco,98,26,8,44,mayor de 25
9142,22,masculino,Coronel,13,72,79,55,menor a 25
9143,28,femenino,Coronel,41,10,65,39,mayor de 25
9144,24,prefiero no decirlo,Coronel,14,99,25,46,menor a 25
9145,23,prefiero no decirlo,Penco,50,72,5,42,menor a 25
9146,25,masculino,Coronel,53,22,63,46,menor a 25
9147,22,femenino,Penco,27,10,24,20,menor a 25
9148,22,femenino,Arauco,59,91,79,76,menor a 25
9149,24,masculino,Lota,91,89,21,67,menor a 25
9150,25,masculino,Hualpén,46,41,90,59,menor a 25
9151,20,prefiero no decirlo,Lota,37,65,31,44,menor a 25
9152,29,masculino,Coronel,90,88,75,84,mayor de 25
9153,27,femenino,Tomé,3,53,5,20,mayor de 25
9154,27,femenino,San Pedro,66,24,43,44,mayor de 25
9155,21,prefiero no decirlo,Arauco,66,65,38,56,menor a 25
9156,25,femenino,Concepción,32,56,46,45,menor a 25
9157,23,femenino,Concepción,23,94,29,49,menor a 25
9158,18,femenino,Penco,84,4,14,34,menor a 25
9159,29,masculino,Concepción,42,73,37,51,mayor de 25
9160,23,femenino,Concepción,70,77,84,77,menor a 25
9161,20,masculino,Lota,8,53,36,32,menor a 25
9162,20,masculino,San Pedro,17,87,86,63,menor a 25
9163,18,prefiero no decirlo,San Pedro,57,38,76,57,menor a 25
9164,18,masculino,Hualpén,65,55,5,42,menor a 25
9165,20,prefiero no decirlo,Coronel,16,65,75,52,menor a 25
9166,23,prefiero no decirlo,Lota,20,31,86,46,menor a 25
9167,19,prefiero no decirlo,Lota,96,3,24,41,menor a 25
9168,18,femenino,Hualpén,55,61,97,71,menor a 25
9169,29,masculino,Penco,65,85,58,69,mayor de 25
9170,23,prefiero no decirlo,Concepción,37,40,49,42,menor a 25
9171,22,prefiero no decirlo,Concepción,16,72,39,42,menor a 25
9172,24,masculino,Lota,98,30,58,62,menor a 25
9173,24,femenino,Concepción,8,35,71,38,menor a 25
9174,24,prefiero no decirlo,Arauco,28,53,86,56,menor a 25
9175,18,masculino,Lota,83,82,37,67,menor a 25
9176,21,prefiero no decirlo,Coronel,4,87,45,45,menor a 25
9177,27,masculino,San Pedro,13,19,93,42,mayor de 25
9178,25,femenino,Arauco,11,15,29,18,menor a 25
9179,19,femenino,Coronel,99,46,85,77,menor a 25
9180,18,masculino,Arauco,24,45,65,45,menor a 25
9181,18,prefiero no decirlo,Lota,44,77,68,63,menor a 25
9182,21,masculino,Concepción,57,5,48,37,menor a 25
9183,18,prefiero no decirlo,San Pedro,81,85,46,71,menor a 25
9184,23,femenino,Coronel,95,72,13,60,menor a 25
9185,23,masculino,Concepción,10,68,36,38,menor a 25
9186,18,femenino,Arauco,81,15,48,48,menor a 25
9187,23,masculino,Hualpén,10,66,20,32,menor a 25
9188,26,femenino,Lota,92,85,73,83,mayor de 25
9189,29,masculino,Concepción,1,72,53,42,mayor de 25
9190,19,masculino,Hualpén,54,22,34,37,menor a 25
9191,26,prefiero no decirlo,San Pedro,36,56,50,47,mayor de 25
9192,25,femenino,Hualpén,12,89,84,62,menor a 25
9193,24,femenino,Tomé,49,30,94,58,menor a 25
9194,28,prefiero no decirlo,San Pedro,20,39,1,20,mayor de 25
9195,27,masculino,Lota,92,95,87,91,mayor de 25
9196,27,prefiero no decirlo,Coronel,62,86,85,78,mayor de 25
9197,23,prefiero no decirlo,Lota,34,94,95,74,menor a 25
9198,27,prefiero no decirlo,Concepción,22,60,89,57,mayor de 25
9199,29,masculino,San Pedro,29,26,29,28,mayor de 25
9200,23,prefiero no decirlo,Arauco,5,14,3,7,menor a 25
9201,23,masculino,Arauco,49,96,37,61,menor a 25
9202,23,masculino,Arauco,29,69,9,36,menor a 25
9203,23,prefiero no decirlo,Tomé,35,80,19,45,menor a 25
9204,22,masculino,Penco,25,16,45,29,menor a 25
9205,25,femenino,Coronel,82,16,24,41,menor a 25
9206,18,femenino,Arauco,67,45,57,56,menor a 25
9207,21,prefiero no decirlo,Tomé,61,28,17,35,menor a 25
9208,26,femenino,Lota,93,93,84,90,mayor de 25
9209,22,femenino,Lota,77,51,9,46,menor a 25
9210,21,masculino,San Pedro,88,73,49,70,menor a 25
9211,20,femenino,Lota,39,55,94,63,menor a 25
9212,19,masculino,Concepción,45,55,82,61,menor a 25
9213,27,prefiero no decirlo,Penco,98,88,12,66,mayor de 25
9214,28,masculino,Arauco,28,33,25,29,mayor de 25
9215,20,femenino,Tomé,58,39,91,63,menor a 25
9216,28,femenino,Penco,14,33,67,38,mayor de 25
9217,21,masculino,Hualpén,4,17,30,17,menor a 25
9218,25,masculino,Arauco,66,17,72,52,menor a 25
9219,23,prefiero no decirlo,Hualpén,51,92,7,50,menor a 25
9220,24,prefiero no decirlo,Penco,9,31,71,37,menor a 25
9221,21,masculino,Arauco,3,70,82,52,menor a 25
9222,28,prefiero no decirlo,Tomé,89,80,66,78,mayor de 25
9223,25,prefiero no decirlo,Lota,86,46,4,45,menor a 25
9224,28,femenino,Tomé,52,26,5,28,mayor de 25
9225,23,femenino,Tomé,42,88,93,74,menor a 25
9226,27,masculino,Penco,23,26,57,35,mayor de 25
9227,26,femenino,Lota,64,27,62,51,mayor de 25
9228,29,prefiero no decirlo,Arauco,56,72,44,57,mayor de 25
9229,19,femenino,Hualpén,81,70,34,62,menor a 25
9230,20,masculino,Coronel,84,74,34,64,menor a 25
9231,29,femenino,Coronel,7,44,7,19,mayor de 25
9232,27,prefiero no decirlo,Coronel,64,77,59,67,mayor de 25
9233,28,masculino,Hualpén,80,13,82,58,mayor de 25
9234,21,masculino,Arauco,79,1,40,40,menor a 25
9235,22,prefiero no decirlo,Arauco,25,22,53,33,menor a 25
9236,27,femenino,San Pedro,66,22,67,52,mayor de 25
9237,24,prefiero no decirlo,Concepción,51,81,77,70,menor a 25
9238,27,masculino,Concepción,68,39,66,58,mayor de 25
9239,21,masculino,San Pedro,73,80,71,75,menor a 25
9240,18,prefiero no decirlo,Tomé,74,42,52,56,menor a 25
9241,24,femenino,Hualpén,57,52,77,62,menor a 25
9242,26,masculino,Tomé,72,63,75,70,mayor de 25
9243,29,prefiero no decirlo,Hualpén,74,18,71,54,mayor de 25
9244,28,prefiero no decirlo,Concepción,22,42,20,28,mayor de 25
9245,21,prefiero no decirlo,Lota,46,14,83,48,menor a 25
9246,22,femenino,San Pedro,84,43,82,70,menor a 25
9247,25,masculino,Penco,50,83,84,72,menor a 25
9248,28,prefiero no decirlo,Arauco,88,52,52,64,mayor de 25
9249,19,femenino,Tomé,22,78,10,37,menor a 25
9250,22,prefiero no decirlo,Coronel,11,22,94,42,menor a 25
9251,25,masculino,Penco,89,61,11,54,menor a 25
9252,24,prefiero no decirlo,Concepción,11,1,97,36,menor a 25
9253,29,prefiero no decirlo,Arauco,84,98,1,61,mayor de 25
9254,24,femenino,Lota,76,21,91,63,menor a 25
9255,29,prefiero no decirlo,Coronel,43,92,45,60,mayor de 25
9256,18,prefiero no decirlo,Hualpén,58,27,49,45,menor a 25
9257,29,prefiero no decirlo,San Pedro,67,45,27,46,mayor de 25
9258,29,femenino,Hualpén,66,60,81,69,mayor de 25
9259,22,femenino,Penco,36,67,72,58,menor a 25
9260,18,masculino,San Pedro,89,60,65,71,menor a 25
9261,22,masculino,Concepción,96,33,47,59,menor a 25
9262,28,femenino,San Pedro,19,74,97,63,mayor de 25
9263,23,prefiero no decirlo,Tomé,55,62,91,69,menor a 25
9264,21,masculino,Arauco,78,20,60,53,menor a 25
9265,18,femenino,Hualpén,10,54,54,39,menor a 25
9266,22,prefiero no decirlo,Concepción,14,78,64,52,menor a 25
9267,27,femenino,Arauco,7,93,39,46,mayor de 25
9268,27,femenino,Lota,55,64,48,56,mayor de 25
9269,18,prefiero no decirlo,Arauco,63,52,46,54,menor a 25
9270,20,femenino,Lota,53,53,63,56,menor a 25
9271,29,masculino,Coronel,5,37,63,35,mayor de 25
9272,18,prefiero no decirlo,Arauco,69,4,79,51,menor a 25
9273,21,femenino,Hualpén,24,45,41,37,menor a 25
9274,27,prefiero no decirlo,Penco,13,9,29,17,mayor de 25
9275,28,prefiero no decirlo,Concepción,2,83,29,38,mayor de 25
9276,26,femenino,Lota,15,60,40,38,mayor de 25
9277,29,femenino,Penco,66,12,58,45,mayor de 25
9278,21,masculino,Concepción,17,3,98,39,menor a 25
9279,23,prefiero no decirlo,Arauco,21,1,40,21,menor a 25
9280,22,femenino,Hualpén,47,43,91,60,menor a 25
9281,29,masculino,Tomé,85,86,26,66,mayor de 25
9282,18,prefiero no decirlo,Hualpén,82,76,82,80,menor a 25
9283,21,masculino,Tomé,77,82,47,69,menor a 25
9284,28,masculino,Coronel,49,36,29,38,mayor de 25
9285,19,femenino,Coronel,27,83,32,47,menor a 25
9286,23,prefiero no decirlo,Tomé,49,74,2,42,menor a 25
9287,22,prefiero no decirlo,Hualpén,92,92,68,84,menor a 25
9288,26,prefiero no decirlo,Concepción,45,1,33,26,mayor de 25
9289,24,femenino,Arauco,78,44,56,59,menor a 25
9290,21,femenino,Coronel,53,49,80,61,menor a 25
9291,20,femenino,Tomé,46,70,15,44,menor a 25
9292,19,prefiero no decirlo,San Pedro,37,3,79,40,menor a 25
9293,20,masculino,Lota,63,15,6,28,menor a 25
9294,26,masculino,Lota,14,89,26,43,mayor de 25
9295,21,prefiero no decirlo,Coronel,84,61,85,77,menor a 25
9296,26,masculino,Penco,33,92,25,50,mayor de 25
9297,18,prefiero no decirlo,Tomé,48,16,65,43,menor a 25
9298,19,prefiero no decirlo,Penco,74,68,7,50,menor a 25
9299,21,prefiero no decirlo,Tomé,47,29,72,49,menor a 25
9300,24,masculino,Arauco,10,92,90,64,menor a 25
9301,29,masculino,San Pedro,73,66,89,76,mayor de 25
9302,19,femenino,Penco,33,72,32,46,menor a 25
9303,18,prefiero no decirlo,Arauco,74,82,26,61,menor a 25
9304,21,femenino,Coronel,68,5,46,40,menor a 25
9305,29,prefiero no decirlo,Lota,35,43,70,49,mayor de 25
9306,19,femenino,Tomé,93,64,91,83,menor a 25
9307,23,masculino,Hualpén,5,4,91,33,menor a 25
9308,22,masculino,Arauco,51,3,52,35,menor a 25
9309,21,masculino,Penco,12,89,60,54,menor a 25
9310,25,masculino,Penco,6,89,90,62,menor a 25
9311,22,femenino,Penco,74,78,36,63,menor a 25
9312,23,prefiero no decirlo,Tomé,62,77,78,72,menor a 25
9313,24,masculino,Coronel,98,71,78,82,menor a 25
9314,25,masculino,San Pedro,54,46,50,50,menor a 25
9315,21,masculino,Penco,17,90,16,41,menor a 25
9316,21,femenino,Hualpén,95,65,74,78,menor a 25
9317,26,femenino,Lota,18,81,51,50,mayor de 25
9318,21,masculino,Concepción,90,1,75,55,menor a 25
9319,29,prefiero no decirlo,Hualpén,17,54,6,26,mayor de 25
9320,18,masculino,Hualpén,20,60,17,32,menor a 25
9321,26,femenino,Concepción,25,17,78,40,mayor de 25
9322,27,masculino,Arauco,90,93,72,85,mayor de 25
9323,29,femenino,Penco,21,16,16,18,mayor de 25
9324,22,femenino,San Pedro,15,65,94,58,menor a 25
9325,24,femenino,Arauco,35,6,39,27,menor a 25
9326,21,masculino,Concepción,23,33,66,41,menor a 25
9327,29,prefiero no decirlo,Arauco,44,94,77,72,mayor de 25
9328,25,masculino,Lota,24,92,15,44,menor a 25
9329,22,femenino,Coronel,98,22,86,69,menor a 25
9330,28,prefiero no decirlo,San Pedro,51,36,78,55,mayor de 25
9331,19,prefiero no decirlo,Coronel,23,12,5,13,menor a 25
9332,18,femenino,Arauco,13,24,97,45,menor a 25
9333,25,femenino,Coronel,98,20,86,68,menor a 25
9334,25,femenino,Lota,4,4,11,6,menor a 25
9335,28,masculino,San Pedro,97,97,98,97,mayor de 25
9336,18,femenino,Tomé,86,91,34,70,menor a 25
9337,26,masculino,Tomé,26,1,30,19,mayor de 25
9338,25,prefiero no decirlo,San Pedro,64,74,48,62,menor a 25
9339,20,prefiero no decirlo,Arauco,89,65,30,61,menor a 25
9340,24,femenino,Concepción,88,40,59,62,menor a 25
9341,25,masculino,Arauco,25,33,34,31,menor a 25
9342,24,prefiero no decirlo,Penco,48,30,62,47,menor a 25
9343,27,prefiero no decirlo,Coronel,27,77,49,51,mayor de 25
9344,24,masculino,Coronel,74,82,77,78,menor a 25
9345,24,masculino,Hualpén,28,30,63,40,menor a 25
9346,18,masculino,Hualpén,92,91,20,68,menor a 25
9347,29,masculino,San Pedro,9,24,99,44,mayor de 25
9348,28,femenino,Lota,98,57,77,77,mayor de 25
9349,24,masculino,Penco,2,69,52,41,menor a 25
9350,19,femenino,Tomé,55,33,90,59,menor a 25
9351,27,femenino,Arauco,18,42,83,48,mayor de 25
9352,21,masculino,Penco,77,40,8,42,menor a 25
9353,28,masculino,Lota,42,67,98,69,mayor de 25
9354,22,femenino,Arauco,13,35,7,18,menor a 25
9355,28,prefiero no decirlo,Lota,36,15,65,39,mayor de 25
9356,25,prefiero no decirlo,Hualpén,66,70,55,64,menor a 25
9357,28,masculino,Lota,13,1,22,12,mayor de 25
9358,19,prefiero no decirlo,Arauco,85,68,82,78,menor a 25
9359,21,prefiero no decirlo,Lota,50,81,95,75,menor a 25
9360,20,prefiero no decirlo,Tomé,94,55,78,76,menor a 25
9361,25,femenino,Tomé,7,79,88,58,menor a 25
9362,26,masculino,Hualpén,72,34,38,48,mayor de 25
9363,29,prefiero no decirlo,San Pedro,95,52,97,81,mayor de 25
9364,29,femenino,Arauco,61,93,8,54,mayor de 25
9365,25,masculino,Coronel,3,10,23,12,menor a 25
9366,23,femenino,Concepción,3,74,25,34,menor a 25
9367,27,prefiero no decirlo,Concepción,4,48,2,18,mayor de 25
9368,27,masculino,Arauco,81,3,52,45,mayor de 25
9369,22,prefiero no decirlo,Arauco,95,25,75,65,menor a 25
9370,23,prefiero no decirlo,Lota,19,92,61,57,menor a 25
9371,25,femenino,Penco,43,46,99,63,menor a 25
9372,23,femenino,Hualpén,7,15,68,30,menor a 25
9373,24,femenino,Concepción,35,73,28,45,menor a 25
9374,21,masculino,Arauco,8,85,2,32,menor a 25
9375,26,femenino,San Pedro,23,32,41,32,mayor de 25
9376,24,femenino,Arauco,22,5,79,35,menor a 25
9377,24,femenino,Lota,52,48,89,63,menor a 25
9378,29,prefiero no decirlo,Hualpén,83,93,95,90,mayor de 25
9379,19,femenino,San Pedro,14,10,88,37,menor a 25
9380,25,prefiero no decirlo,Tomé,34,3,41,26,menor a 25
9381,21,femenino,Penco,92,54,48,65,menor a 25
9382,20,masculino,San Pedro,41,27,30,33,menor a 25
9383,22,prefiero no decirlo,Penco,47,49,28,41,menor a 25
9384,25,femenino,San Pedro,62,91,37,63,menor a 25
9385,21,masculino,San Pedro,27,8,46,27,menor a 25
9386,20,femenino,San Pedro,32,31,30,31,menor a 25
9387,18,masculino,Arauco,56,30,94,60,menor a 25
9388,25,femenino,Hualpén,61,20,2,28,menor a 25
9389,27,masculino,Concepción,9,73,77,53,mayor de 25
9390,25,prefiero no decirlo,Arauco,86,36,95,72,menor a 25
9391,21,prefiero no decirlo,Penco,77,59,13,50,menor a 25
9392,19,prefiero no decirlo,Tomé,83,6,59,49,menor a 25
9393,29,prefiero no decirlo,Lota,91,69,37,66,mayor de 25
9394,27,masculino,Arauco,62,9,37,36,mayor de 25
9395,29,masculino,Coronel,1,97,99,66,mayor de 25
9396,25,femenino,Hualpén,54,80,93,76,menor a 25
9397,24,prefiero no decirlo,San Pedro,52,99,91,81,menor a 25
9398,18,prefiero no decirlo,Tomé,58,5,25,29,menor a 25
9399,18,femenino,Coronel,36,49,71,52,menor a 25
9400,20,masculino,Penco,28,32,81,47,menor a 25
9401,20,femenino,Penco,62,93,96,84,menor a 25
9402,21,prefiero no decirlo,San Pedro,63,57,88,69,menor a 25
9403,25,prefiero no decirlo,Tomé,85,25,53,54,menor a 25
9404,28,masculino,Hualpén,10,96,60,55,mayor de 25
9405,24,prefiero no decirlo,Tomé,2,88,11,34,menor a 25
9406,19,masculino,Tomé,12,70,29,37,menor a 25
9407,18,femenino,Arauco,98,50,11,53,menor a 25
9408,28,prefiero no decirlo,Penco,75,48,53,59,mayor de 25
9409,28,masculino,San Pedro,85,84,56,75,mayor de 25
9410,20,masculino,Hualpén,38,56,99,64,menor a 25
9411,19,masculino,San Pedro,16,50,96,54,menor a 25
9412,22,prefiero no decirlo,Hualpén,4,48,10,21,menor a 25
9413,28,masculino,Lota,67,35,75,59,mayor de 25
9414,21,femenino,Lota,72,10,49,44,menor a 25
9415,26,prefiero no decirlo,Hualpén,10,68,79,52,mayor de 25
9416,24,prefiero no decirlo,Penco,63,85,91,80,menor a 25
9417,26,femenino,Concepción,71,27,34,44,mayor de 25
9418,25,femenino,Tomé,16,65,73,51,menor a 25
9419,19,prefiero no decirlo,Tomé,40,23,53,39,menor a 25
9420,26,masculino,Arauco,24,54,41,40,mayor de 25
9421,18,femenino,Hualpén,79,77,57,71,menor a 25
9422,23,prefiero no decirlo,Penco,58,79,96,78,menor a 25
9423,28,femenino,San Pedro,86,42,98,75,mayor de 25
9424,26,prefiero no decirlo,Tomé,68,12,45,42,mayor de 25
9425,20,femenino,Lota,78,96,50,75,menor a 25
9426,18,prefiero no decirlo,Coronel,84,77,96,86,menor a 25
9427,24,prefiero no decirlo,Concepción,11,25,31,22,menor a 25
9428,19,masculino,Penco,2,59,23,28,menor a 25
9429,25,prefiero no decirlo,San Pedro,14,37,61,37,menor a 25
9430,26,femenino,Hualpén,35,1,41,26,mayor de 25
9431,29,prefiero no decirlo,San Pedro,58,12,61,44,mayor de 25
9432,26,femenino,Concepción,56,88,83,76,mayor de 25
9433,19,prefiero no decirlo,Arauco,91,6,52,50,menor a 25
9434,20,femenino,Tomé,62,88,35,62,menor a 25
9435,21,prefiero no decirlo,San Pedro,4,72,73,50,menor a 25
9436,29,prefiero no decirlo,Coronel,16,83,23,41,mayor de 25
9437,27,masculino,Penco,71,19,77,56,mayor de 25
9438,21,femenino,Tomé,9,42,88,46,menor a 25
9439,19,femenino,Tomé,4,49,53,35,menor a 25
9440,22,masculino,Lota,66,24,7,32,menor a 25
9441,27,femenino,San Pedro,35,27,5,22,mayor de 25
9442,21,masculino,Concepción,37,64,3,35,menor a 25
9443,23,prefiero no decirlo,Penco,56,32,71,53,menor a 25
9444,23,prefiero no decirlo,Hualpén,99,46,7,51,menor a 25
9445,20,prefiero no decirlo,Hualpén,95,43,18,52,menor a 25
9446,28,femenino,Tomé,57,55,25,46,mayor de 25
9447,24,femenino,Coronel,45,84,22,50,menor a 25
9448,20,femenino,Hualpén,79,70,10,53,menor a 25
9449,23,femenino,Concepción,1,11,79,30,menor a 25
9450,23,prefiero no decirlo,Lota,29,52,91,57,menor a 25
9451,20,prefiero no decirlo,San Pedro,58,63,46,56,menor a 25
9452,26,masculino,San Pedro,89,65,67,74,mayor de 25
9453,23,femenino,Concepción,32,42,22,32,menor a 25
9454,21,masculino,Coronel,3,8,95,35,menor a 25
9455,24,prefiero no decirlo,Hualpén,82,94,4,60,menor a 25
9456,21,prefiero no decirlo,Hualpén,8,96,36,47,menor a 25
9457,18,femenino,Coronel,94,94,96,95,menor a 25
9458,20,prefiero no decirlo,San Pedro,80,71,19,57,menor a 25
9459,29,prefiero no decirlo,Arauco,80,59,84,74,mayor de 25
9460,18,masculino,Penco,99,5,84,63,menor a 25
9461,28,prefiero no decirlo,Lota,46,86,21,51,mayor de 25
9462,19,prefiero no decirlo,Penco,27,13,64,35,menor a 25
9463,27,prefiero no decirlo,Concepción,20,71,4,32,mayor de 25
9464,27,masculino,Hualpén,61,95,53,70,mayor de 25
9465,26,prefiero no decirlo,Lota,25,5,80,37,mayor de 25
9466,21,masculino,Penco,71,95,31,66,menor a 25
9467,21,prefiero no decirlo,Arauco,1,63,98,54,menor a 25
9468,26,prefiero no decirlo,Arauco,43,68,79,63,mayor de 25
9469,22,femenino,Concepción,34,2,12,16,menor a 25
9470,28,masculino,San Pedro,71,88,6,55,mayor de 25
9471,22,prefiero no decirlo,San Pedro,70,28,77,58,menor a 25
9472,18,femenino,Tomé,61,63,87,70,menor a 25
9473,29,femenino,Tomé,8,29,99,45,mayor de 25
9474,27,prefiero no decirlo,Lota,31,24,23,26,mayor de 25
9475,29,femenino,Lota,83,69,65,72,mayor de 25
9476,20,femenino,Coronel,51,52,2,35,menor a 25
9477,27,prefiero no decirlo,Hualpén,99,18,26,48,mayor de 25
9478,27,femenino,San Pedro,2,78,66,49,mayor de 25
9479,22,prefiero no decirlo,Tomé,93,17,17,42,menor a 25
9480,23,masculino,Arauco,84,22,65,57,menor a 25
9481,29,femenino,Penco,30,93,28,50,mayor de 25
9482,20,prefiero no decirlo,Lota,92,81,90,88,menor a 25
9483,28,masculino,Arauco,24,80,48,51,mayor de 25
9484,23,prefiero no decirlo,Penco,85,14,65,55,menor a 25
9485,19,prefiero no decirlo,Hualpén,55,32,8,32,menor a 25
9486,18,prefiero no decirlo,Coronel,44,53,17,38,menor a 25
9487,29,femenino,Concepción,88,58,86,77,mayor de 25
9488,28,femenino,Concepción,77,47,76,67,mayor de 25
9489,24,masculino,Tomé,14,56,93,54,menor a 25
9490,29,masculino,San Pedro,18,55,37,37,mayor de 25
9491,23,masculino,San Pedro,5,36,26,22,menor a 25
9492,28,femenino,Lota,31,71,52,51,mayor de 25
9493,28,masculino,Hualpén,7,34,35,25,mayor de 25
9494,28,femenino,Penco,85,94,57,79,mayor de 25
9495,22,prefiero no decirlo,Arauco,20,46,71,46,menor a 25
9496,18,femenino,Penco,32,49,12,31,menor a 25
9497,21,prefiero no decirlo,Penco,60,48,56,55,menor a 25
9498,21,femenino,Hualpén,94,77,98,90,menor a 25
9499,22,masculino,Penco,43,38,14,32,menor a 25
9500,21,prefiero no decirlo,Lota,77,42,85,68,menor a 25
9501,26,masculino,Lota,58,28,15,34,mayor de 25
9502,24,femenino,Hualpén,17,98,40,52,menor a 25
9503,25,femenino,Arauco,51,46,7,35,menor a 25
9504,28,prefiero no decirlo,Tomé,18,55,20,31,mayor de 25
9505,21,masculino,Coronel,81,28,41,50,menor a 25
9506,25,femenino,Coronel,51,4,16,24,menor a 25
9507,20,prefiero no decirlo,Lota,36,70,87,64,menor a 25
9508,22,prefiero no decirlo,Coronel,84,46,59,63,menor a 25
9509,26,masculino,Tomé,97,50,73,73,mayor de 25
9510,26,femenino,San Pedro,35,40,73,49,mayor de 25
9511,29,masculino,Penco,58,86,57,67,mayor de 25
9512,24,prefiero no decirlo,Lota,71,23,44,46,menor a 25
9513,27,masculino,Concepción,27,43,67,46,mayor de 25
9514,19,femenino,Arauco,17,97,50,55,menor a 25
9515,25,femenino,Hualpén,98,1,82,60,menor a 25
9516,22,femenino,Coronel,87,88,76,84,menor a 25
9517,24,prefiero no decirlo,San Pedro,18,8,79,35,menor a 25
9518,18,prefiero no decirlo,Arauco,45,57,28,43,menor a 25
9519,21,masculino,Concepción,52,71,9,44,menor a 25
9520,29,masculino,Arauco,21,69,89,60,mayor de 25
9521,29,masculino,Lota,97,66,62,75,mayor de 25
9522,29,masculino,Hualpén,61,6,19,29,mayor de 25
9523,29,prefiero no decirlo,Tomé,90,37,10,46,mayor de 25
9524,23,prefiero no decirlo,Lota,84,10,97,64,menor a 25
9525,19,masculino,Hualpén,67,67,20,51,menor a 25
9526,22,prefiero no decirlo,Hualpén,43,79,93,72,menor a 25
9527,20,femenino,Arauco,81,53,35,56,menor a 25
9528,29,prefiero no decirlo,Arauco,14,21,1,12,mayor de 25
9529,26,masculino,Lota,94,20,68,61,mayor de 25
9530,19,prefiero no decirlo,Coronel,66,60,99,75,menor a 25
9531,23,masculino,Coronel,29,85,39,51,menor a 25
9532,20,prefiero no decirlo,Arauco,63,15,79,52,menor a 25
9533,25,femenino,San Pedro,38,47,45,43,menor a 25
9534,27,prefiero no decirlo,Lota,26,19,29,25,mayor de 25
9535,23,femenino,Lota,52,21,47,40,menor a 25
9536,23,prefiero no decirlo,Penco,53,73,32,53,menor a 25
9537,23,prefiero no decirlo,Tomé,94,51,62,69,menor a 25
9538,28,masculino,Lota,47,23,45,38,mayor de 25
9539,19,prefiero no decirlo,Arauco,19,25,39,28,menor a 25
9540,29,masculino,Arauco,71,57,96,75,mayor de 25
9541,19,prefiero no decirlo,San Pedro,33,34,37,35,menor a 25
9542,29,prefiero no decirlo,Concepción,2,89,46,46,mayor de 25
9543,22,femenino,Coronel,3,13,11,9,menor a 25
9544,29,prefiero no decirlo,San Pedro,22,9,79,37,mayor de 25
9545,24,femenino,Tomé,40,56,40,45,menor a 25
9546,24,prefiero no decirlo,Tomé,35,9,24,23,menor a 25
